#queryid	MCT.f.0392	MCT.f.0393	MCT.f.0394	MCT.f.0395	MCT.f.0396	MCT.f.0397	MCT.f.0398	MCT.f.0399	MCT.f.0400	MCT.f.0402	MCT.f.0403	MCT.f.0404	MCT.f.0405	MCT.f.0406	MCT.f.0407	MCT.f.0408	taxonomy
cazy_0128_gene_13531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0622_gene_6961	0.0	3.0	3.0	1.0	10.0	1.0	0.0	0.0	2.0	2.0	7.0	0.0	2.0	5.0	0.0	4.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0678_gene_7838	0.0	1.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	3.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0692_gene_7989	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	4.0	0.0	0.0	L1_CAZyme;L2_Associated_Modules;L3_Carbohydrate-BindingModules;L4_CBM9
cazy_0090_gene_12482	0.0	28.0	14.0	11.0	19.0	1.0	0.0	0.0	22.0	5.0	7.0	2.0	15.0	2.0	0.0	24.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0302_gene_2653	0.0	4.0	3.0	0.0	4.0	3.0	0.0	0.0	1.0	1.0	4.0	0.0	4.0	2.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_AuxiliaryActivities;L4_AA6
cazy_0060_gene_11613	3.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	4.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0082_gene_12194	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0092_gene_12499	1.0	61.0	35.0	11.0	51.0	7.0	0.0	0.0	30.0	6.0	14.0	2.0	25.0	9.0	0.0	57.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0207_gene_15857	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	3.0	0.0	2.0	4.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0227_gene_16489	1.0	0.0	2.0	1.0	2.0	1.0	0.0	0.0	1.0	1.0	2.0	0.0	3.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0243_gene_16875	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0247_gene_1714	2.0	4.0	7.0	2.0	6.0	3.0	0.0	0.0	3.0	0.0	9.0	1.0	9.0	8.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0301_gene_2652	3.0	45.0	28.0	22.0	69.0	9.0	0.0	14.0	54.0	15.0	21.0	6.0	35.0	4.0	0.0	46.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0319_gene_2770	3.0	5.0	7.0	3.0	13.0	9.0	0.0	0.0	5.0	4.0	4.0	0.0	11.0	5.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0332_gene_293	1.0	78.0	29.0	19.0	75.0	12.0	1.0	4.0	48.0	17.0	13.0	8.0	32.0	8.0	1.0	53.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0355_gene_3210	1.0	41.0	29.0	25.0	49.0	8.0	0.0	1.0	40.0	12.0	19.0	2.0	25.0	3.0	0.0	43.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0357_gene_3240	3.0	11.0	4.0	1.0	9.0	5.0	0.0	0.0	3.0	0.0	9.0	0.0	4.0	4.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0453_gene_4454	1.0	48.0	26.0	13.0	74.0	7.0	1.0	1.0	43.0	7.0	15.0	3.0	37.0	6.0	0.0	48.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0511_gene_5472	1.0	4.0	5.0	0.0	13.0	3.0	0.0	0.0	0.0	2.0	3.0	0.0	8.0	3.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0520_gene_5633	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0521_gene_5634	2.0	1.0	0.0	5.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0532_gene_5792	0.0	3.0	7.0	6.0	0.0	1.0	0.0	0.0	3.0	1.0	11.0	1.0	10.0	5.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0541_gene_5926	1.0	2.0	2.0	0.0	5.0	7.0	0.0	0.0	1.0	1.0	4.0	0.0	3.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0689_gene_7974	5.0	5.0	4.0	2.0	6.0	0.0	0.0	1.0	1.0	3.0	4.0	0.0	0.0	9.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0711_gene_8349	1.0	1.0	1.0	6.0	5.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0772_gene_961	1.0	59.0	28.0	25.0	39.0	5.0	0.0	2.0	19.0	11.0	12.0	3.0	28.0	2.0	0.0	49.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE1
cazy_0140_gene_14109	2.0	2.0	1.0	2.0	7.0	3.0	0.0	0.0	1.0	1.0	4.0	0.0	15.0	2.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0150_gene_1446	1.0	102.0	51.0	28.0	93.0	12.0	2.0	5.0	59.0	10.0	27.0	9.0	43.0	3.0	0.0	97.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0163_gene_14735	0.0	1.0	1.0	2.0	4.0	6.0	0.0	0.0	2.0	4.0	8.0	0.0	8.0	4.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0176_gene_15054	0.0	2.0	1.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0	3.0	0.0	4.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0178_gene_1507	0.0	90.0	34.0	32.0	93.0	7.0	1.0	3.0	57.0	8.0	17.0	5.0	43.0	3.0	1.0	66.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0283_gene_2354	1.0	5.0	10.0	3.0	18.0	5.0	0.0	0.0	4.0	4.0	9.0	0.0	11.0	7.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0344_gene_3096	1.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	3.0	1.0	3.0	0.0	4.0	4.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0407_gene_4075	6.0	6.0	5.0	3.0	6.0	0.0	0.0	0.0	3.0	0.0	7.0	0.0	2.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0445_gene_4357	0.0	3.0	2.0	0.0	8.0	5.0	0.0	0.0	2.0	1.0	5.0	0.0	4.0	5.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0553_gene_6048	2.0	1.0	4.0	2.0	9.0	4.0	0.0	0.0	0.0	1.0	3.0	0.0	3.0	2.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0603_gene_6661	0.0	28.0	12.0	7.0	29.0	4.0	0.0	0.0	15.0	4.0	11.0	0.0	17.0	3.0	0.0	33.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0617_gene_6911	0.0	3.0	4.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0684_gene_7941	3.0	88.0	42.0	21.0	99.0	8.0	1.0	7.0	59.0	5.0	17.0	9.0	42.0	5.0	0.0	58.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0770_gene_9613	3.0	0.0	2.0	1.0	2.0	1.0	0.0	1.0	2.0	1.0	3.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE10
cazy_0084_gene_12328	0.0	0.0	5.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0278_gene_2328	2.0	99.0	63.0	46.0	109.0	16.0	4.0	7.0	75.0	9.0	29.0	4.0	40.0	12.0	0.0	106.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0481_gene_4945	3.0	3.0	7.0	2.0	4.0	0.0	0.0	0.0	1.0	1.0	6.0	0.0	4.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0650_gene_7375	0.0	2.0	2.0	0.0	4.0	2.0	0.0	0.0	0.0	3.0	2.0	0.0	3.0	0.0	0.0	6.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE11
cazy_0145_gene_1427	1.0	25.0	20.0	7.0	33.0	2.0	0.0	4.0	19.0	4.0	8.0	2.0	17.0	1.0	0.0	26.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0289_gene_2412	2.0	55.0	28.0	19.0	51.0	7.0	1.0	4.0	44.0	8.0	12.0	1.0	23.0	4.0	1.0	47.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0333_gene_2965	0.0	49.0	23.0	12.0	50.0	9.0	0.0	5.0	26.0	3.0	10.0	1.0	33.0	3.0	0.0	56.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0334_gene_2965	2.0	73.0	46.0	22.0	82.0	12.0	2.0	5.0	52.0	10.0	20.0	4.0	36.0	9.0	0.0	82.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0395_gene_3826	1.0	61.0	16.0	16.0	62.0	6.0	1.0	3.0	39.0	8.0	15.0	0.0	21.0	2.0	0.0	67.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE12
cazy_0142_gene_14167	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0505_gene_5351	0.0	3.0	4.0	4.0	7.0	0.0	0.0	0.0	0.0	3.0	7.0	1.0	10.0	3.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0559_gene_6086	0.0	0.0	0.0	0.0	3.0	4.0	0.0	0.0	3.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0681_gene_7854	1.0	33.0	15.0	10.0	26.0	7.0	0.0	4.0	20.0	2.0	16.0	3.0	18.0	0.0	0.0	48.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0773_gene_9636	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE14
cazy_0133_gene_13677	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0160_gene_14698	1.0	12.0	11.0	1.0	13.0	4.0	0.0	0.0	5.0	0.0	5.0	0.0	11.0	0.0	0.0	14.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0232_gene_16637	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE2
cazy_0071_gene_11836	1.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0072_gene_11837	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0097_gene_12693	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0327_gene_284	0.0	5.0	4.0	0.0	14.0	9.0	1.0	0.0	2.0	0.0	6.0	0.0	10.0	3.0	0.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0328_gene_285	0.0	0.0	6.0	3.0	3.0	4.0	0.0	0.0	0.0	1.0	3.0	1.0	6.0	4.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0480_gene_4901	0.0	1.0	4.0	2.0	4.0	0.0	0.0	0.0	1.0	3.0	8.0	0.0	6.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0604_gene_6673	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0671_gene_7649	1.0	3.0	1.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	4.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0677_gene_783	0.0	0.0	2.0	1.0	3.0	1.0	0.0	0.0	1.0	2.0	3.0	0.0	3.0	4.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0679_gene_784	4.0	8.0	7.0	4.0	15.0	4.0	1.0	0.0	4.0	5.0	1.0	2.0	6.0	3.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0680_gene_784	4.0	8.0	9.0	7.0	17.0	6.0	1.0	1.0	4.0	4.0	5.0	1.0	11.0	8.0	0.0	15.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0695_gene_8111	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0714_gene_8413	0.0	3.0	1.0	0.0	10.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	2.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE3
cazy_0070_gene_11819	1.0	2.0	1.0	1.0	4.0	1.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0087_gene_12414	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0264_gene_2130	0.0	37.0	23.0	8.0	23.0	5.0	0.0	2.0	10.0	0.0	10.0	1.0	16.0	2.0	0.0	28.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0567_gene_6199	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0619_gene_6932	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0751_gene_912	3.0	1.0	4.0	2.0	6.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	3.0	0.0	5.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE4
cazy_0098_gene_12747	1.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	3.0	0.0	6.0	0.0	2.0	5.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0367_gene_329	2.0	42.0	18.0	11.0	39.0	2.0	0.0	0.0	22.0	1.0	11.0	1.0	10.0	2.0	1.0	41.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0699_gene_818	0.0	45.0	20.0	17.0	32.0	7.0	0.0	3.0	20.0	5.0	15.0	2.0	17.0	2.0	0.0	40.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0713_gene_8413	0.0	1.0	5.0	0.0	3.0	0.0	0.0	0.0	2.0	1.0	4.0	0.0	5.0	1.0	0.0	9.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0743_gene_8855	0.0	0.0	7.0	2.0	6.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	3.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0771_gene_961	0.0	39.0	17.0	7.0	40.0	4.0	0.0	4.0	21.0	5.0	12.0	3.0	27.0	2.0	0.0	37.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE6
cazy_0009_gene_10298	2.0	81.0	37.0	28.0	97.0	13.0	0.0	4.0	51.0	6.0	26.0	4.0	33.0	6.0	0.0	73.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0108_gene_1310	2.0	58.0	23.0	12.0	51.0	6.0	0.0	2.0	22.0	4.0	12.0	2.0	26.0	8.0	0.0	38.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0433_gene_424	2.0	58.0	43.0	21.0	67.0	7.0	1.0	1.0	44.0	5.0	15.0	4.0	24.0	5.0	0.0	60.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0732_gene_8669	0.0	1.0	3.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE7
cazy_0111_gene_13156	4.0	97.0	57.0	34.0	112.0	11.0	0.0	1.0	64.0	14.0	28.0	6.0	50.0	1.0	0.0	101.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0222_gene_16383	5.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0448_gene_4416	1.0	155.0	80.0	44.0	138.0	17.0	2.0	7.0	86.0	16.0	41.0	10.0	68.0	9.0	0.0	123.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE8
cazy_0002_gene_10036	0.0	5.0	4.0	1.0	3.0	9.0	0.0	0.0	1.0	2.0	4.0	0.0	6.0	6.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_CarbohydrateEsterases;L4_CE9
cazy_0141_gene_14153	7.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	5.0	0.0	1.0	0.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH1
cazy_0626_gene_6985	0.0	85.0	40.0	17.0	55.0	7.0	2.0	3.0	39.0	6.0	19.0	6.0	25.0	6.0	0.0	47.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0691_gene_7985	1.0	47.0	29.0	21.0	63.0	11.0	0.0	2.0	22.0	2.0	24.0	8.0	32.0	8.0	0.0	52.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH10
cazy_0187_gene_15327	7.0	2.0	0.0	3.0	3.0	1.0	0.0	0.0	2.0	3.0	1.0	1.0	3.0	1.0	0.0	3.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0279_gene_2340	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	8.0	1.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0352_gene_3207	2.0	106.0	53.0	39.0	110.0	17.0	1.0	10.0	83.0	12.0	43.0	8.0	61.0	7.0	0.0	96.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0512_gene_5476	5.0	7.0	7.0	2.0	18.0	8.0	2.0	0.0	4.0	4.0	10.0	1.0	19.0	8.0	1.0	10.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0574_gene_6264	3.0	58.0	47.0	20.0	51.0	15.0	2.0	2.0	42.0	6.0	23.0	2.0	14.0	3.0	1.0	39.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH105
cazy_0519_gene_5615	1.0	15.0	8.0	3.0	9.0	3.0	0.0	0.0	3.0	1.0	12.0	0.0	20.0	3.0	0.0	8.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0586_gene_6401	1.0	177.0	82.0	45.0	129.0	17.0	1.0	6.0	102.0	19.0	57.0	8.0	76.0	13.0	0.0	172.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH106
cazy_0239_gene_16758	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH108
cazy_0011_gene_10321	0.0	3.0	0.0	0.0	3.0	2.0	0.0	0.0	1.0	1.0	4.0	0.0	4.0	3.0	0.0	4.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0029_gene_10869	0.0	1.0	5.0	1.0	4.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	9.0	2.0	0.0	2.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0083_gene_12258	1.0	0.0	7.0	1.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0088_gene_12429	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0137_gene_13948	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0166_gene_14833	0.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0185_gene_15249	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0250_gene_1863	1.0	0.0	2.0	2.0	5.0	2.0	0.0	0.0	3.0	0.0	0.0	1.0	6.0	4.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0339_gene_3000	3.0	4.0	3.0	4.0	9.0	4.0	0.0	0.0	3.0	3.0	3.0	0.0	9.0	5.0	0.0	7.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0347_gene_3162	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0408_gene_4098	0.0	26.0	7.0	7.0	24.0	0.0	0.0	2.0	17.0	3.0	5.0	0.0	15.0	2.0	0.0	40.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
cazy_0416_gene_4115	0.0	0.0	1.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	3.0	3.0	0.0	0.0	L1_CAZyme;L2_Enzyme_Classes;L3_GlycosideHydrolases;L4_GH109
